campaign_id,campaign_name,campaign_status,advertising_channel_type,campaign_type,impressions,clicks,cost,conversions,cpa,conversions_value,conversions_value_per_cost,ctr,average_cpc,search_impression_share,search_budget_lost_impression_share,search_rank_lost_impression_share,search_top_impression_share,search_absolute_top_impression_share,search_click_share,constraint_type,constraint_recommendation,constraint_reason
21575741642,🐺 Wolf - [CP4] - [Vendas] - [Display]  - [Brasil] - [12/08/2024],PAUSED,DISPLAY,DISPLAY,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DISPLAY: sem restrição identificável. IS de Search não se aplica.
21603409881,🐺 Wolf - [CP6] - [Vendas] - [Geração De Demanda] - [Lançamento] - [Brasil] - [20/08/2024],PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
21745618716,🐺 Wolf - [CP7] - [Alcance] - [Geração De Demanda] - [Todos Os Produtos] - [Brasil] - [26/09/2024],PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
21745667490,🐺 Wolf - [CP6] - [Vendas] - [Performance Máxima] -  [Todos Os Produtos] - [Brasil] - [26/09/2024],PAUSED,PERFORMANCE_MAX,PMAX,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha PMAX: sem restrição identificável. IS de Search não se aplica.
21755902732,🐺 Wolf - [CP8] - [Vendas] - [Display] - [Remarketing] - [Brasil] - [26/09/2024],PAUSED,PERFORMANCE_MAX,DISPLAY,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DISPLAY: sem restrição identificável. IS de Search não se aplica.
21852337602,Performance Max,PAUSED,PERFORMANCE_MAX,PMAX,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha PMAX: sem restrição identificável. IS de Search não se aplica.
22137928450,Performance Max | NB,PAUSED,PERFORMANCE_MAX,PMAX,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha PMAX: sem restrição identificável. IS de Search não se aplica.
22177000769,Shopping | NB | Body Splash,PAUSED,SHOPPING,SHOPPING,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha SHOPPING: sem restrição identificável. IS de Search não se aplica.
22347564144,Demand Gen | Remarketing,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22421500033,demand-gen-youtube-body-splash,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22423544819,Demand Gen | Youtube | Body Splash,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22430860289,shopping-nb-renovadores,PAUSED,SHOPPING,SHOPPING,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha SHOPPING: sem restrição identificável. IS de Search não se aplica.
22475444780,Shopping | NB | Gota de Colágeno,PAUSED,SHOPPING,SHOPPING,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha SHOPPING: sem restrição identificável. IS de Search não se aplica.
22476074761,Shopping | NB | Beta,PAUSED,SHOPPING,SHOPPING,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha SHOPPING: sem restrição identificável. IS de Search não se aplica.
22478906071,Shopping | NB | Sérum Facial Tudo em Um,PAUSED,SHOPPING,SHOPPING,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha SHOPPING: sem restrição identificável. IS de Search não se aplica.
22530607635,Demand Gen | Youtube | Shorts | L2,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22540665115,Demand Gen | Youtube | Shorts | L1,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22576815014,Demand Gen | Youtube | Rosa + Booster,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22699558055,performance-max-nb-rosa-mosqueta,PAUSED,PERFORMANCE_MAX,PMAX,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha PMAX: sem restrição identificável. IS de Search não se aplica.
22721140262,Demand Gen | Youtube | Joyce (sem feed),PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22748094628,Youtube | Joyce (sem feed),PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
22783045383,Performance Max | Best Sellers,PAUSED,PERFORMANCE_MAX,PMAX,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha PMAX: sem restrição identificável. IS de Search não se aplica.
22792577515,Demand Gen | Youtube | Pele de Porcelana,PAUSED,DEMAND_GEN,DEMAND_GEN_VIDEO,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NON_SEARCH_HEALTHY,Monitorar via conversões e ROAS,Campanha DEMAND_GEN_VIDEO: sem restrição identificável. IS de Search não se aplica.
