term_key,campaign_name,ad_group_name,impressions_ads_detail,clicks_ads_detail,cost_ads_detail,conversions_ads_detail,search_budget_lost_impression_share_detail,ctr_ads_detail,avg_cpc_ads_detail,cpa_ads_detail,detail_recommendation
antirrugas natural,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.35,0.0,0.0019842830030239,1.0,0.35,,monitorar
antirrugas olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,33,2,2.66,0.0,0.1216678938796651,0.06060606060606061,1.33,,monitorar
antirrugas olhos,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
antirugas,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
antirugas,WG_Shopping | Best Sellers | nbd,shopping | best sellers,179,1,1.03,0.0,0.1216678938796651,0.00558659217877095,1.03,,monitorar
antirugas,WG_Shopping | Portfólio Geral | nbd,todos,50,1,0.87,0.0,0.0019842830030239,0.02,0.87,,monitorar
antissinais,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
antissinais,WG_Shopping | Best Sellers | nbd,shopping | best sellers,491,2,2.9,0.0,0.1216678938796651,0.004073319755600814,1.45,,monitorar
antissinais,WG_Shopping | Portfólio Geral | nbd,todos,181,3,1.8,0.0,0.0019842830030239,0.016574585635359115,0.6,,monitorar
antissinais 30+,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,1,0.61,0.0,0.1216678938796651,0.1111111111111111,0.61,,monitorar
antissinais area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,18,1,0.23,0.0,0.1216678938796651,0.05555555555555555,0.23,,monitorar
antissinais area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
antissinais melhor custo beneficio,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.59,0.0,0.1216678938796651,0.2,0.59,,monitorar
antissinais nivea,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
antissinais nivea,WG_Shopping | Best Sellers | nbd,shopping | best sellers,23,1,0.23,0.0,0.1216678938796651,0.043478260869565216,0.23,,monitorar
antissinais nivea,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
anua,WG_Search | Soluções | nbd,search | produtos coreanos para pele,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua,WG_Search | Soluções | nbd,search | produtos de skincare,26,2,2.285993,0.0,0.0793697977877321,0.07692307692307693,1.1429965,,monitorar
anua,WG_Shopping | Best Sellers | nbd,shopping | best sellers,879,2,2.05,0.0,0.1216678938796651,0.0022753128555176336,1.025,,monitorar
anua,WG_Shopping | Portfólio Geral | nbd,todos,131,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
anua 10+,WG_Search | Soluções | nbd,search | produtos de skincare,252,5,8.966565,1.0,0.0793697977877321,0.01984126984126984,1.793313,8.966565,manter_otimizar_neste_grupo
anua 10+,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3665,16,10.31,0.0,0.1216678938796651,0.0043656207366985,0.644375,,monitorar
anua 10+,WG_Shopping | Portfólio Geral | nbd,todos,1296,2,1.12,0.0,0.0019842830030239,0.0015432098765432098,0.56,,monitorar
anua 10+ original,WG_Search | Soluções | nbd,search | produtos de skincare,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua 10+ original,WG_Shopping | Best Sellers | nbd,shopping | best sellers,22,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
anua 10+ original,WG_Shopping | Portfólio Geral | nbd,todos,19,1,0.7,0.0,0.0019842830030239,0.05263157894736842,0.7,,monitorar
anua 10+ para que serve,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua 10+ para que serve,WG_Shopping | Best Sellers | nbd,shopping | best sellers,14,1,0.73,0.0,0.1216678938796651,0.07142857142857142,0.73,,monitorar
anua 10+ para que serve,WG_Shopping | Portfólio Geral | nbd,todos,15,1,1.04,0.0,0.0019842830030239,0.06666666666666667,1.04,,monitorar
anua collagen,WG_Search | Soluções | nbd,search | skin care coreano,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua collagen,WG_Shopping | Best Sellers | nbd,shopping | best sellers,8,1,0.76,0.0,0.1216678938796651,0.125,0.76,,monitorar
anua collagen,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
anua heartleaf,WG_Search | Soluções | nbd,search | produtos coreanos para pele,1,1,1.45,0.0,0.0793697977877321,1.0,1.45,,monitorar
anua heartleaf,WG_Search | Soluções | nbd,search | produtos de skincare,5,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua heartleaf,WG_Search | Soluções | nbd,search | skin care coreano,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua heartleaf,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
anua heartleaf 77,WG_Search | Soluções | nbd,search | produtos de skincare,3,1,7.64,0.0,0.0793697977877321,0.3333333333333333,7.64,,monitorar
anua skincare,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua skincare,WG_Search | Soluções | nbd,search | skin care coreano,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
anua skincare,WG_Shopping | Best Sellers | nbd,shopping | best sellers,79,2,1.0,0.0,0.1216678938796651,0.02531645569620253,0.5,,monitorar
anua skincare,WG_Shopping | Portfólio Geral | nbd,todos,16,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
apaga poros,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
apaga poros,WG_Shopping | Best Sellers | nbd,shopping | best sellers,117,1,1.57,0.0,0.1216678938796651,0.008547008547008548,1.57,,monitorar
apaga poros,WG_Shopping | Portfólio Geral | nbd,todos,15,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
apaga poros ricca,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
apaga poros ricca,WG_Shopping | Best Sellers | nbd,shopping | best sellers,40,1,0.64,0.0,0.1216678938796651,0.025,0.64,,monitorar
apaga poros ricca,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
apagador de poros,WG_Search | Soluções | nbd,search | produtos de skincare,19,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
apagador de poros,WG_Shopping | Best Sellers | nbd,shopping | best sellers,31,1,0.27,0.0,0.1216678938796651,0.03225806451612903,0.27,,monitorar
apagador de poros,WG_Shopping | Portfólio Geral | nbd,todos,5,1,0.74,0.0,0.0019842830030239,0.2,0.74,,monitorar
apagador de poros coreano,WG_Search | Soluções | nbd,search | produtos coreanos para pele,3,1,0.85,0.0,0.0793697977877321,0.3333333333333333,0.85,,monitorar
apagador de poros coreano,WG_Shopping | Best Sellers | nbd,shopping | best sellers,9,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
apagador de poros da sigla,WG_Search | Soluções | nbd,search | produtos de skincare,4,3,7.808203,1.0,0.0793697977877321,0.75,2.6027343333333333,7.808203,manter_otimizar_neste_grupo
apagador de poros da sigla,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
apagador de poros da sigla,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
aparelho de skin care,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,1.56,0.0,0.0793697977877321,1.0,1.56,,monitorar
aparelho de skin care,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,1,1.29,0.0,0.1216678938796651,0.0625,1.29,,monitorar
aparelho de skin care,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
aparelho rejuvenescedor facial,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,0.95,0.0,0.1216678938796651,0.3333333333333333,0.95,,monitorar
aprilskin balm,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,1,0.23,0.0,0.1216678938796651,0.5,0.23,,monitorar
aprilskin cleansing,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,0.98,0.0,0.0793697977877321,1.0,0.98,,monitorar
aprilskin mugwort,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,0.9,0.0,0.0793697977877321,1.0,0.9,,monitorar
aqui o link do hidratante coreano da purederm amore use o cupom luborgatto10 para 10 off tem maaais 10 off no pix 👉 https ela,WG_Search | Soluções | nbd,search | creme coreano para o rosto,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
aqui o link do hidratante coreano da purederm amore use o cupom luborgatto10 para 10 off tem maaais 10 off no pix 👉 https ela,WG_Search | Soluções | nbd,search | produtos coreanos para pele,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
aqui o link do hidratante coreano da purederm amore use o cupom luborgatto10 para 10 off tem maaais 10 off no pix 👉 https ela,WG_Search | Soluções | nbd,search | skin care coreano,41,5,11.79,0.0,0.0793697977877321,0.12195121951219512,2.3579999999999997,,monitorar
aqui o link do hidratante coreano da purederm amore use o cupom luborgatto10 para 10 off tem maaais 10 off no pix 👉 https ela,WG_Shopping | Best Sellers | nbd,shopping | best sellers,13,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
area dos olhos,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,535,8,9.33,0.0,0.1216678938796651,0.014953271028037384,1.16625,,monitorar
area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,78,1,0.57,0.0,0.0019842830030239,0.01282051282051282,0.57,,monitorar
area dos olhos anti idade,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,2,1.86,0.558874,0.1216678938796651,0.6666666666666666,0.93,3.3281204708037952,manter_otimizar_neste_grupo
area olhos mary kay,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.75,0.0,0.1216678938796651,0.2,0.75,,monitorar
arencia,WG_Search | Soluções | nbd,search | produtos de skincare,3,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
arencia,WG_Shopping | Best Sellers | nbd,shopping | best sellers,252,2,0.83,0.0,0.1216678938796651,0.007936507936507936,0.415,,monitorar
arencia,WG_Shopping | Portfólio Geral | nbd,todos,20,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
arencia vitamin c,WG_Search | Soluções | nbd,search | produtos de skincare,6,1,4.65,0.0,0.0793697977877321,0.16666666666666666,4.65,,monitorar
arencia vitamin c,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
arencia vitamin c,WG_Shopping | Portfólio Geral | nbd,todos,5,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
argila com rosa mosqueta,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
argila com rosa mosqueta,WG_Shopping | Portfólio Geral | nbd,todos,2,1,1.43,0.0,0.0019842830030239,0.5,1.43,,monitorar
argila rosa,WG_Search | Soluções | nbd,search | produtos de skincare,2,2,4.0,0.0,0.0793697977877321,1.0,2.0,,monitorar
argila rosa,WG_Shopping | Best Sellers | nbd,shopping | best sellers,39,1,0.3,0.0,0.1216678938796651,0.02564102564102564,0.3,,monitorar
argila rosa,WG_Shopping | Portfólio Geral | nbd,todos,6,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
argila rosa rosto,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,1.04,0.0,0.0793697977877321,1.0,1.04,,monitorar
argila rosa rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
argilas para rosto,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,0.91,0.0,0.0793697977877321,0.5,0.91,,monitorar
argilas para rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,4,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
argireline,WG_Search | Soluções | nbd,search | produtos de skincare,2,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
argireline,WG_Shopping | Best Sellers | nbd,shopping | best sellers,15,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
argireline,WG_Shopping | Portfólio Geral | nbd,todos,49,2,1.14,0.0,0.0019842830030239,0.04081632653061224,0.57,,monitorar
argireline qual o melhor,WG_Shopping | Portfólio Geral | nbd,todos,6,1,0.7,0.0,0.0019842830030239,0.16666666666666666,0.7,,monitorar
arieladesu,WG_Search | Soluções | nbd,search | produtos coreanos para pele,8,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
arieladesu,WG_Search | Soluções | nbd,search | produtos de skincare,15,1,1.11,0.0,0.0793697977877321,0.06666666666666667,1.11,,monitorar
arroz no rosto,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,0.296582,0.0,0.0793697977877321,1.0,0.296582,,monitorar
arroz no rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
assinatura de produtos de beleza,WG_Shopping | Best Sellers | nbd,shopping | best sellers,33,1,0.41,0.0,0.1216678938796651,0.030303030303030304,0.41,,monitorar
assinatura de produtos de beleza,WG_Shopping | Portfólio Geral | nbd,todos,4,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
atacado,WG_Shopping | Portfólio Geral | nbd,todos,7,1,0.52,0.0,0.0019842830030239,0.14285714285714285,0.52,,monitorar
atacado online sao paulo,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.48,0.0,0.0019842830030239,1.0,0.48,,monitorar
atacado presente,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.22,0.0,0.0019842830030239,1.0,0.22,,monitorar
ativar colageno no rosto,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
ativar colageno no rosto,WG_Shopping | Portfólio Geral | nbd,todos,8,1,0.35,0.0,0.0019842830030239,0.125,0.35,,monitorar
ativos para pele oleosa,WG_Shopping | Portfólio Geral | nbd,todos,1,1,0.38,0.0,0.0019842830030239,1.0,0.38,,monitorar
atomy absolute cellactive nutrition cream,WG_Search | Soluções | nbd,search | creme coreano para o rosto,1,1,1.19,0.0,0.0793697977877321,1.0,1.19,,monitorar
atomy absolute cellactive nutrition cream,WG_Search | Soluções | nbd,search | produtos de skincare,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
aura body splash,WG_Shopping | Portfólio Geral | nbd,todos,29,1,0.07,0.0,0.0019842830030239,0.034482758620689655,0.07,,monitorar
aurora cosméticos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,7,1,1.04,0.0,0.1216678938796651,0.14285714285714285,1.04,,monitorar
aurora cosméticos,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
auto cuidado com a pele,WG_Search | Soluções | nbd,search | produtos de skincare,1,1,1.48,0.0,0.0793697977877321,1.0,1.48,,monitorar
avaliação dos produtos kokeshi,WG_Search | Institucional | bd,search_kokeshi,6,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
avaliação kokeshi,WG_Search | Institucional | bd,search_kokeshi,6,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
avaliação produtos kokeshi,WG_Search | Institucional | bd,search_kokeshi,4,0,0.0,0.0,0.0016114096553333,0.0,,,monitorar
avatim perfumes,WG_Shopping | Portfólio Geral | nbd,todos,50,2,0.62,0.0,0.0019842830030239,0.04,0.31,,monitorar
avatim perfumes femininos,WG_Shopping | Portfólio Geral | nbd,todos,8,1,0.24,0.0,0.0019842830030239,0.125,0.24,,monitorar
avon,WG_Search | Soluções | nbd,search | produtos de skincare,7,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
avon,WG_Shopping | Best Sellers | nbd,shopping | best sellers,50,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
avon,WG_Shopping | Portfólio Geral | nbd,todos,1304,11,4.17,0.0,0.0019842830030239,0.00843558282208589,0.3790909090909091,,monitorar
avon care,WG_Shopping | Best Sellers | nbd,shopping | best sellers,6,1,0.55,0.0,0.1216678938796651,0.16666666666666666,0.55,,monitorar
avon site,WG_Search | Soluções | nbd,search | produtos de skincare,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
avon site,WG_Shopping | Best Sellers | nbd,shopping | best sellers,2,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
avon site,WG_Shopping | Portfólio Geral | nbd,todos,126,1,0.68,0.0,0.0019842830030239,0.007936507936507936,0.68,,monitorar
axis y,WG_Search | Soluções | nbd,search | produtos de skincare,4,1,20.27,0.0,0.0793697977877321,0.25,20.27,,monitorar
axis y,WG_Shopping | Best Sellers | nbd,shopping | best sellers,4,0,0.0,0.0,0.1216678938796651,0.0,,,monitorar
axis y,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
babours,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,5.32,0.0,0.0793697977877321,0.5,5.32,,monitorar
babours,WG_Shopping | Portfólio Geral | nbd,todos,3,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
bad splash,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
bakuchiol,WG_Search | Soluções | nbd,search | produtos de skincare,10,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
bakuchiol,WG_Shopping | Best Sellers | nbd,shopping | best sellers,81,1,0.54,0.0,0.1216678938796651,0.012345679012345678,0.54,,monitorar
bakuchiol,WG_Shopping | Portfólio Geral | nbd,todos,280,6,3.11,0.0,0.0019842830030239,0.02142857142857143,0.5183333333333333,,monitorar
bakuchiol antes e depois,WG_Shopping | Best Sellers | nbd,shopping | best sellers,3,1,1.13,0.0,0.1216678938796651,0.3333333333333333,1.13,,monitorar
bakuchiol antes e depois,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balas de colágeno,WG_Shopping | Portfólio Geral | nbd,todos,1,1,1.07,0.0,0.0019842830030239,1.0,1.07,,monitorar
balea creme,WG_Shopping | Best Sellers | nbd,shopping | best sellers,29,1,0.21,0.0,0.1216678938796651,0.034482758620689655,0.21,,monitorar
balea creme,WG_Shopping | Portfólio Geral | nbd,todos,7,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm eyes simple organic,WG_Shopping | Best Sellers | nbd,shopping | best sellers,25,1,0.87,0.0,0.1216678938796651,0.04,0.87,,monitorar
balm eyes simple organic,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,16,1,0.68,0.0,0.1216678938796651,0.0625,0.68,,monitorar
balm olheiras,WG_Shopping | Portfólio Geral | nbd,todos,6,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm para area dos olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,39,2,1.38,0.0,0.1216678938796651,0.05128205128205128,0.69,,monitorar
balm para area dos olhos,WG_Shopping | Portfólio Geral | nbd,todos,10,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm para olheiras,WG_Search | Soluções | nbd,search | creme para olheiras,1,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
balm para olheiras,WG_Shopping | Best Sellers | nbd,shopping | best sellers,22,1,0.54,0.0,0.1216678938796651,0.045454545454545456,0.54,,monitorar
balm para olheiras,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm para olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,73,1,1.05,0.0,0.1216678938796651,0.0136986301369863,1.05,,monitorar
balm para olhos,WG_Shopping | Portfólio Geral | nbd,todos,2,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
balm para os olhos,WG_Shopping | Best Sellers | nbd,shopping | best sellers,20,1,0.34,0.0,0.1216678938796651,0.05,0.34,,monitorar
balm redutor de rugas natura,WG_Shopping | Best Sellers | nbd,shopping | best sellers,5,1,0.57,1.0,0.1216678938796651,0.2,0.57,0.57,manter_otimizar_neste_grupo
balm redutor de rugas natura,WG_Shopping | Portfólio Geral | nbd,todos,1,0,0.0,0.0,0.0019842830030239,0.0,,,monitorar
banana conceal eye cream,WG_Search | Soluções | nbd,search | creme para olheiras,4,0,0.0,0.0,0.0793697977877321,0.0,,,monitorar
banana conceal eye cream,WG_Search | Soluções | nbd,search | produtos de skincare,2,1,0.78,0.0,0.0793697977877321,0.5,0.78,,monitorar
